Total de registros,5826,,,
Id STV,Id Flujo,Etiqueta,Estatus,Fecha de consulta
2290,2290,C2C-ALAMED-2290-2290-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2291,2291,C2C-ASTURI-2291-2291-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2292,2292,C2C-ASTURI-2292-2292-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2293,2293,C2C-ASTURI-2293-2293-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2294,2294,C2C-ASTURI-2294-2294-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:24
2295,2295,C2C-ASTURI-2295-2295-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2296,2296,C2C-ASTURI-2296-2296-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2297,2297,C2C-ASTURI-2297-2297-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2298,2298,C2C-ASTURI-2298-2298-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2299,2299,C2C-ASTURI-2299-2299-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2300,2300,C2C-ASTURI-2300-2300-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2301,2301,C2C-ASTURI-2301-2301-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2302,2302,C2C-ASTURI-2302-2302-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2303,2303,C2C-ASTURI-2303-2303-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2304,2304,C2C-ASTURI-2304-2304-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2305,2305,C2C-ASTURI-2305-2305-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2306,2306,C2C-ASTURI-2306-2306-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2307,2307,C2C-ASTURI-2307-2307-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2308,2308,C2C-ASTURI-2308-2308-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2309,2309,C2C-ASTURI-2309-2309-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2310,2310,C2C-ASTURI-2310-2310-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2311,2311,C2C-ASTURI-2311-2311-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2312,2312,C2C-ASTURI-2312-2312-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2313,2313,C2C-ASTURI-2313-2313-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2314,2314,C2C-ASTURI-2314-2314-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2315,2315,C2C-ASTURI-2315-2315-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2316,2316,C2C-ASTURI-2316-2316-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2317,2317,C2C-ASTURI-2317-2317-PTZ-20M,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:24
2318,2318,C2C-ASTURI-2318-2318-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2319,2319,C2C-ROMA-2319-2319-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2320,2320,C2C-ASTURI-2320-2320-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2321,2321,C2C-ASTURI-2321-2321-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2322,2322,C2C-ASTURI-2322-2322-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2323,2323,C2C-ASTURI-2323-2323-PTZ,Cámara sin señal-Cámara sin grabación,04/12/2025 09:24
2324,2324,C2C-CENTRO-2324-2324-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2325,2325,C2C-TLATEL-2325-2325-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2326,2326,C2C-ASTURI-2326-2326-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2327,2327,C2C-ASTURI-2327-2327-PTZ-20M,Cámara con señal-Cámara grabando,04/12/2025 09:24
2328,2328,C2C-ASTURI-2328-2328-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2329,2329,C2C-ASTURI-2329-2329-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2330,2330,C2C-BUENAV-2330-2330-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2331,2331,C2C-BUENAV-2331-2331-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2332,2332,C2C-BUENAV-2332-2332-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2333,2333,C2C-BUENAV-2333-2333-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2334,2334,C2C-BUENAV-2334-2334-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2335,2335,C2C-BUENAV-2335-2335-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2336,2336,C2C-BUENAV-2336-2336-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2337,2337,C2C-BUENAV-2337-2337-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2338,2338,C2C-ROMA-2338-2338-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2339,2339,C2C-BUENAV-2339-2339-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2340,2340,C2C-BUENAV-2340-2340-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2341,2341,C2C-BUENAV-2341-2341-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2342,2342,C2C-ALAMED-2342-2342-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2343,2343,C2C-BUENAV-2343-2343-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2344,2344,C2C-BUENAV-2344-2344-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2345,2345,C2C-ANGEL-2345-2345-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
2346,2346,C2C-CENTRO-2346-2346-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:24
