Total de registros,11304,,,
Id STV,Id Flujo,Etiqueta,Estatus,Fecha de consulta
1163,1163,C2N-CUAUTE-1163-1163-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1165,1165,C2N-PRADER-1165-1165-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1166,1166,C2N-PRADER-1166-1166-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1170,1170,C2N-QUIROG-1170-1170-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1171,1171,C2N-PRADER-1171-1171-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1172,1172,C2N-PRADER-1172-1172-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1173,1173,C2N-PRADER-1173-1173-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1174,1174,C2N-QUIROG-1174-1174-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1176,1176,C2N-CUAUTE-1176-1176-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1177,1177,C2N-CUAUTE-1177-1177-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1178,1178,C2N-PRADER-1178-1178-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1179,1179,C2N-TEPEYA-1179-1179-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1180,1180,C2N-TEPEYA-1180-1180-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1181,1181,C2N-CUAUTE-1181-1181-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1183,1183,C2N-ARAGON-1183-1183-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1184,1184,C2N-PRADER-1184-1184-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1185,1185,C2N-QUIROG-1185-1185-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1186,1186,C2N-TEPEYA-1186-1186-PTZ,Cámara con señal/intermitente-Cámara grabando/intermitente,04/12/2025 09:25
1187,1187,C2N-CUAUTE-1187-1187-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
1188,1188,C2N-TEPEYA-1188-1188-PTZ,Cámara con señal-Cámara grabando,04/12/2025 09:25
